"DEWP","TEMP","Iws"
10,12,0.89
-20,-6,348.69
-9,14,3.13
22,28,3.13
17,21,1.79
-24,-8,2.68
-17,-13,9.84
0,12,4.02
19,23,1.79
13,22,61.69
1,24,4.47
-16,-6,1.79
15,17,1.78
15,30,1.79
8,8,4.47
19,23,7.15
5,14,2.68
-11,2,6.71
20,22,49.19
-12,9,103.24
-21,0,415.28
1,17,13.86
23,31,1.79
-7,13,25.93
2,4,0.89
-5,-1,18.33
-7,8,58.99
2,21,26.82
0,15,29.97
10,29,3.13
-1,22,217.7
17,21,5.81
20,29,1.79
-25,-7,5.81
5,12,4.92
19,31,17.89
13,21,6.26
15,22,4.92
12,13,13.42
10,28,5.81
16,23,21.02
-6,6,7.15
-20,-5,102.81
17,19,1.79
-17,-9,3.57
18,20,5.37
2,23,4.02
16,27,30.41
-23,0,17.44
-2,7,26.81
-21,-14,3.58
17,23,36.64
-22,-8,66.16
16,23,0.89
-18,-2,124.7
-1,0,8.05
-14,2,2.68
14,23,66.16
4,17,1.79
14,25,3.58
12,33,8.94
-6,14,31.75
12,24,1.78
13,14,5.37
8,24,1.79
15,24,7.16
-17,-3,24.13
-4,1,1.79
-19,-9,22.36
12,18,76
-4,-1,300.57
19,24,1.79
-1,18,11.18
-23,-4,39.79
20,22,3.12
1,28,22.79
-11,7,21.46
17,19,0.89
19,26,1.79
16,19,6.26
-15,2,29.95
15,19,13.86
-16,19,96.55
-1,6,1.79
-23,-4,20.11
-14,6,10.73
8,25,8.04
-9,-2,1.79
9,12,17
-25,-7,217.68
-8,7,13.86
19,27,34.42
-18,8,4.02
-23,-4,54.1
13,13,6.25
18,27,4.92
-3,13,111.3
-17,-2,16.09
-1,8,1.79
17,30,1.79
15,20,3.58
-24,-9,124.71
-23,-4,322.76
18,20,1.79
16,25,13.41
-22,-4,379.08
0,15,3.13
-15,-7,4.92
-16,-1,60.35
1,7,0.89
-5,-1,11.63
20,23,31.74
18,27,1.79
20,26,8.05
-10,5,1.79
18,20,10.28
23,33,3.13
20,25,1.79
18,27,2.67
21,23,1.78
-6,-4,1.79
-17,-4,4.92
18,19,0.89
-5,-3,0.89
23,25,1.78
-16,-3,21.01
19,28,3.13
-10,0,4.92
7,8,0.89
23,33,69.73
24,29,15.2
19,21,0.89
-15,5,38.89
-19,-4,1.79
22,25,3.58
-13,18,4.02
-14,-8,7.16
17,19,1.78
1,17,9.84
21,24,1.79
-20,-8,84.48
-13,12,5.81
-4,1,1.78
6,40,12.07
23,29,17.9
12,25,20.57
-21,-3,3.58
-18,-3,16.1
-22,3,68.84
-14,-4,2.67
20,27,3.58
-24,2,14.75
-18,-1,152.89
18,21,0.89
-15,-8,5.79
13,17,13.41
-2,-1,2.23
22,25,9.84
-18,15,1.79
14,15,0.89
13,25,29.04
-4,17,48.27
-17,-7,11.62
-22,1,5.36
18,23,33.97
-24,-4,314.71
17,20,0.89
-1,19,3.13
1,8,4.92
-10,6,7.15
-2,6,91.19
1,8,0.89
8,32,1.79
5,12,3.58
-23,-4,15.19
22,25,0.89
24,24,4.92
-10,-1,9.39
24,32,1.79
-1,10,8.94
-20,0,1.79
-10,-6,4.92
19,25,36.66
-2,25,11.17
11,23,21.9
-21,0,202.06
-4,2,0.89
11,14,6.26
-13,5,11.18
12,15,1.79
-19,-1,41.58
-19,1,3.13
-23,8,39.79
17,26,40.67
-20,10,19.67
17,23,1.78
-22,0,17.43
-4,-1,21.46
-1,3,4.92
21,30,2.68
11,26,9.83
22,26,0.89
7,20,0.89
-11,7,15.2
13,21,1.79
-7,11,0.89
-6,-5,3.58
-7,1,1.79
-7,-5,8.05
-26,2,118.91
9,14,1.79
9,18,8.94
-10,-6,14.75
10,20,1.79
-16,0,40.69
-15,11,245.85
-8,-4,0.89
-9,-1,0.89
11,13,0.89
14,26,5.34
4,17,3.56
14,17,6.26
8,8,23.69
6,7,1.78
21,22,2.67
-6,-6,7.16
11,13,0.89
19,26,4.92
2,10,1.78
-9,-3,4.01
-16,3,80.92
-13,3,175.24
-15,-1,12.96
-7,20,24.14
-12,-1,2.68
12,25,99.24
-2,4,1.78
-10,5,1.79
14,31,8.05
17,20,4.47
-26,-7,279.84
-7,-3,0.89
13,14,1.78
-22,-7,23.25
-21,-10,3.58
3,13,3.13
26,28,8.5
-2,17,34.87
15,31,0.89
-6,0,1.79
24,28,2.67
19,27,9.39
12,20,10.29
7,14,53.4
-3,0,18.33
16,25,3.56
16,22,26.82
-16,4,48.73
15,29,26.37
25,28,0.89
13,14,1.79
11,16,22.8
10,27,4.92
18,29,39.78
-9,-5,0.9
19,25,42.46
2,6,0.45
4,10,1.79
5,14,8.05
-5,0,1.79
7,8,0.89
-1,0,1.79
17,19,7.15
-23,-13,13.42
23,27,0.89
4,4,0.89
-4,-3,8.5
16,35,29.5
-4,-1,250.45
-7,2,1.79
20,25,0.89
20,27,21.91
17,22,1.79
-1,0,11.62
-15,-1,44.26
-23,-4,129.18
10,11,3.13
27,33,14.31
3,7,3.57
11,27,9.84
22,23,0.89
-6,3,7.6
-19,5,36.21
15,34,4.02
-1,13,116.21
6,23,27.26
-7,-6,3.58
-8,12,21.9
-25,-6,1.79
-22,-3,3.58
2,3,1.79
14,26,4.46
19,21,16.1
10,20,16.1
-13,9,25.47
17,26,4.02
6,11,25.81
-27,-11,350.04
8,12,6.26
11,29,25.93
-1,2,2.67
6,8,3.58
13,15,48.73
15,31,12.52
21,22,1.79
-5,4,8.94
-15,-9,31.74
5,26,7.15
15,17,0.89
-5,28,8.94
3,4,2.68
20,20,4.92
4,17,22.35
-6,4,13.86
-25,-2,49.17
-16,7,4.02
3,18,5.81
11,25,110.42
18,18,0.89
9,28,29.05
-15,-7,38.9
11,11,2.23
24,30,12.97
9,11,0.89
-16,-6,0.45
-1,13,7.15
9,21,41.58
-23,-9,424.25
26,29,31.76
-20,7,45.59
-17,-5,70.2
-11,-3,28.61
-7,1,0.89
-23,-7,1.79
-19,-7,58.12
18,26,3.58
-16,-4,11.17
6,7,8.05
-8,6,13.41
6,9,1.79
1,22,71.52
14,24,1.79
21,22,0.89
-25,-8,119.34
-27,1,196.21
-7,-3,1.79
21,24,1.79
-11,0,11.63
-18,-8,1.79
2,13,35.31
17,25,3.56
12,23,111.28
4,7,1.79
18,22,36.21
18,32,9.39
-10,4,3.13
18,22,0.89
8,20,8.95
5,9,1.79
20,21,1.79
-16,5,16.98
8,32,38.44
-2,19,1.79
10,26,110.42
22,24,0.89
-7,-4,44.27
-2,9,15.64
-21,-1,1.79
-5,-3,1.78
12,28,2.68
17,19,4.92
-6,6,30.4
-13,1,38.89
16,18,0.89
-22,4,21.45
-2,3,0.89
-14,-7,0.89
17,28,21.46
11,14,0.89
-20,-3,56.76
20,22,0.89
11,30,7.15
12,13,1.79
21,21,3.12
4,23,11.18
18,23,19.67
5,19,4.02
18,34,4.02
6,18,8.95
15,21,0.89
9,32,8.94
-14,10,1.79
-25,-4,10.73
-24,0,268.69
21,30,28.17
1,22,7.15
-12,19,99.24
-4,7,29.05
9,14,0.89
13,31,0.89
0,14,3.58
3,9,1.79
-5,12,12.97
-1,0,1.78
-8,19,183.25
3,6,8.94
11,12,0.89
17,28,0.89
21,26,3.56
-13,4,1.79
9,18,39.78
-19,7,114.87
23,31,4.02
-20,9,111.73
7,17,39.78
-16,-4,3.57
22,29,0.89
-8,2,0.89
-6,-4,72
2,6,4.47
14,15,1.79
16,16,7.14
24,32,1.79
17,23,16.1
-17,12,147.94
24,30,2.67
-7,-5,0.89
-21,1,4.92
-5,2,3.58
-4,-1,0.89
-18,-12,18.32
16,33,20.57
6,6,54.53
13,22,14.3
-22,-8,114
11,21,3.13
-17,-8,127.83
-24,-5,2.67
-8,3,1.79
11,32,17.43
22,23,1.79
-8,-5,50.96
5,7,0.89
-17,-10,8.5
22,24,3.58
-1,31,3.13
-8,-7,1.78
20,26,0.89
-7,-6,2.67
27,31,0.89
-6,1,30.39
-3,26,225.73
-3,-1,0.89
13,17,0.89
-22,-8,6.26
-6,-5,42.02
17,34,3.13
-22,-3,3.13
9,20,13.86
-10,-8,0.89
20,21,1.79
22,23,1.79
18,18,0.89
18,23,0.9
21,22,1.79
3,15,5.81
20,21,2.68
7,15,3.58
-7,14,1.79
2,12,8.5
-4,6,7.13
13,30,7.15
-15,0,1.79
-14,11,8.05
21,23,37.1
12,13,0.89
13,24,25.93
8,14,1.78
12,13,1.78
24,31,0.89
13,25,4.47
-19,-8,4.02
6,25,76.44
-1,4,11.63
-3,26,0.89
-19,8,12.96
3,11,91.19
-8,19,5.81
23,25,8.95
19,30,9.83
9,17,60.35
-7,-2,3.13
8,23,1.79
0,2,1.79
-22,0,38.88
-2,14,3.56
16,28,30.84
-16,-2,1.79
-9,6,3.58
19,23,0.89
-19,7,110.4
12,20,1.78
18,30,11.17
9,24,132.32
-24,3,4.02
4,5,0.45
22,26,0.89
0,15,53.66
11,19,1.79
24,31,17.89
-16,12,115.34
-9,3,34.43
13,22,56.77
22,31,18.34
15,17,23.25
20,20,46.5
19,26,3.58
17,20,1.78
22,24,76.01
23,31,5.36
-7,5,1.79
10,11,2.68
-2,1,2.23
18,23,48.27
-12,12,16.54
7,15,7.16
0,4,12.07
18,23,0.89
-17,-1,1.78
-1,2,6.26
-13,7,51.85
16,18,1.79
11,33,8.94
16,19,1.79
16,22,4.91
-26,0,1.79
-14,-4,2.67
2,10,0.89
-23,7,5.81
-2,7,35.77
-26,-9,224.4
-6,-1,4.92
-20,0,143.95
23,24,12.52
-22,-3,1.79
-6,2,0.89
15,19,0.89
4,7,7.16
16,20,4.47
-15,-7,1.34
-21,-11,1.79
11,22,0.89
23,31,1.79
21,29,1.79
-12,20,11.18
-19,-14,0.89
11,15,6.26
24,29,5.37
18,28,11.18
20,22,1.78
15,28,0.89
4,27,34.88
-6,24,10.73
2,4,0.89
-15,11,37.55
17,26,6.26
15,16,0.89
17,33,21.01
4,9,3.13
-11,-3,13.87
12,22,6.7
-5,-4,0.89
-14,-7,0.89
25,26,0.89
-24,3,194.45
-3,28,10.28
1,8,0.89
14,14,3.13
9,24,0.89
9,11,7.15
-4,8,23.7
-10,23,79.57
-3,17,43.81
-8,-1,4.92
-11,-3,3.58
20,22,1.78
-5,-1,147.93
6,8,0.89
-2,3,0.89
-1,26,11.17
-24,-9,6.26
5,23,36.65
-16,-6,1.78
-1,14,0.89
16,20,1.79
13,34,15.2
-8,-3,15.64
-6,0,6.71
-23,-6,33.52
21,28,1.79
23,24,1.79
20,23,4.92
2,4,2.67
4,21,12.96
-24,-4,4.92
-24,-11,118
13,24,50.96
25,31,9.84
20,22,0.89
-20,-2,7.15
-8,-6,12.51
-14,9,24.15
-8,24,3.13
18,20,3.13
15,26,11.18
4,21,1.79
-9,-1,4.9
22,23,4.02
1,2,0.89
13,15,2.67
5,14,3.58
-9,-3,18.78
-4,1,2.23
6,22,28.61
-1,2,0.89
15,20,3.57
19,23,33.98
19,20,12.97
-10,21,4.02
9,22,10.28
12,30,1.79
23,24,6.71
-5,18,28.61
-1,12,16.98
13,14,6.26
-14,-4,2.67
20,22,2.67
15,33,1.79
9,19,15.21
-11,-7,2.68
-13,4,0.89
8,23,18.78
21,32,4.02
7,18,3.13
23,26,0.89
18,20,1.78
0,16,0.89
-18,-8,6.26
-5,12,4.92
-12,8,1.79
15,18,3.58
6,23,4.92
11,17,0.89
0,13,5.37
-7,11,12.97
14,25,0.89
23,28,3.13
4,10,11.18
-3,15,1.78
21,24,9.39
-12,8,0.89
5,8,0.89
-11,9,30.84
20,23,0.89
2,6,0.89
20,28,26.37
7,10,0.89
0,19,6.25
-17,-13,3.13
-6,-5,0.89
10,31,43.36
-3,4,8.05
-5,15,65.72
16,18,5.81
12,12,0.89
23,25,0.89
20,21,1.79
19,24,14.75
-25,-12,235.13
11,30,1.79
25,26,11.18
5,31,78.67
-4,2,10.28
0,1,0.89
5,10,0.89
25,28,50.97
-5,10,0.89
-7,-4,4.01
4,4,1.78
14,24,26.82
-2,2,0.89
-13,-1,2.68
20,23,14.75
21,24,8.5
-6,0,23.25
4,21,3.13
3,21,1.79
11,16,3.13
-3,1,0.89
-6,3,2.67
-9,-9,3.56
16,34,8.94
22,29,16.55
15,33,24.14
-5,-2,25.49
12,25,47.82
-17,-10,0.89
0,5,6.71
-12,4,0.89
-10,-3,4.02
20,29,10.29
-14,8,24.15
18,26,11.63
-21,-3,28.16
-12,0,1.78
-6,-5,1.79
3,19,112.65
-5,5,0.9
13,16,0.89
-17,12,17.88
-10,14,145.27
18,20,0.89
5,21,153.33
17,19,27.72
-3,19,20.12
-4,-1,273.72
-19,5,225.3
-2,21,1.79
14,20,1.78
-16,-3,25.93
18,24,3.13
4,13,10.74
16,18,0.89
-14,5,14.75
24,24,2.68
-11,2,3.13
12,14,1.78
-11,-7,25.49
10,10,0.89
-21,-9,3.58
-6,-5,18.79
11,25,11.17
20,22,7.59
-13,3,8.04
16,21,1.79
-5,0,1.79
1,32,13.85
22,28,3.13
-6,-1,59
5,15,0.89
-9,-4,1.78
18,23,4.92
-19,7,1.79
17,26,29.5
-10,-9,0.89
-22,-10,14.75
1,2,3.12
-7,1,18.34
-16,-6,5.34
18,35,28.62
20,23,1.79
20,30,4.92
4,20,45.14
17,18,0.89
-14,-9,1.79
24,31,27.71
14,21,6.26
-14,3,16.98
-10,-5,13.41
-16,6,45.15
-6,20,1.79
16,22,12.97
16,31,0.89
-12,3,22.81
4,10,1.78
-1,-1,16.1
17,31,24.13
-4,-3,0.89
-24,2,116.66
-3,3,1.79
0,3,4.47
20,21,1.79
-17,-9,8.05
0,9,1.79
14,19,0.89
-7,0,47.84
-19,2,0.89
-23,2,249.88
3,11,3.58
-11,16,10.28
21,26,12.53
1,2,6.7
13,25,51.41
14,31,21.46
-3,7,431.83
13,18,3.58
24,26,1.79
3,20,7.15
-2,20,48.27
-5,24,28.16
16,21,0.89
14,21,3.57
13,29,3.13
8,9,1.79
-19,-8,1.79
4,12,17.89
-26,-8,213.22
-20,-10,363.89
20,24,4.92
-33,1,54.09
10,16,4.92
20,25,0.89
22,24,3.56
-12,11,12.07
18,22,7.15
21,30,14.31
-20,-4,48.71
-10,1,4.02
-23,0,258.37
10,33,21.01
3,18,4.02
13,31,8.05
7,15,0.89
-13,-8,4.91
1,6,87.62
15,16,4.02
24,28,21.02
-6,-4,2.23
-8,14,16.98
10,32,8.05
6,8,0.45
-6,6,18.32
-23,-12,8.94
18,20,1.78
19,22,27.72
18,34,3.13
-8,-1,3.13
2,6,78.67
18,21,1.79
16,17,9.39
12,13,4.91
19,20,4.92
15,24,18.33
-11,5,1.79
-17,-7,3.56
19,23,0.89
5,21,39.78
8,22,170.78
-6,5,0.89
16,22,15.66
9,33,107.75
6,10,0.89
8,27,3.56
5,11,0.45
23,33,1.79
15,26,18.33
-9,21,5.81
-8,18,126.05
0,23,4.92
-22,2,71.98
20,26,4.02
-3,19,1.79
-12,-3,53.65
-16,-4,114.44
17,21,0.89
14,25,9.83
20,21,2.68
22,32,8.05
8,16,9.39
16,19,1.78
-11,-7,3.58
22,28,10.29
-6,-4,1.79
8,21,0.89
12,29,1.79
-8,-5,0.89
3,6,63.02
5,32,10.28
-15,-8,4.92
2,10,1.79
-21,-4,168.54
-15,1,1.79
19,27,28.61
22,23,54.09
20,22,0.89
18,23,3.58
-21,-7,3.13
8,15,1.79
24,27,28.62
-5,-3,9.83
-14,-4,14.75
21,27,0.89
15,21,8.5
-11,-5,41.57
21,26,50.96
-8,4,8.04
-18,-3,3.13
-2,23,17.44
-24,-12,6.26
-3,-2,1.78
-18,0,17.89
2,14,3.13
21,23,0.89
-10,-7,9.39
-4,-3,17
-2,4,271.37
19,26,7.12
-4,4,1.79
16,19,1.79
-14,-7,0.45
9,13,0.89
14,25,9.84
21,28,22.8
-17,-8,9.84
9,35,4.92
-19,5,226.65
15,31,10.73
11,11,0.89
0,20,56.33
-11,7,21
23,23,20.11
-19,-6,3.13
-22,8,34.41
19,23,11.18
0,4,3.12
-2,7,3.13
3,17,3.13
-6,-1,10.73
-9,20,76.43
18,23,0.45
3,21,3.13
-7,3,3.58
2,20,45.59
-12,14,223.94
-17,-8,3.58
22,26,1.78
-10,1,1.78
22,25,10.73
-22,-8,139.03
24,30,28.16
19,24,8.5
1,15,43.36
9,31,20.56
18,20,2.67
-10,-5,1.79
-10,0,0.89
16,19,0.89
14,32,15.2
-8,1,0.89
17,19,1.79
15,33,37.54
-14,0,1.79
-10,6,65.27
-14,4,0.89
-15,5,1.79
0,14,4.02
1,8,0.89
18,21,0.89
3,15,20.56
-9,-5,1.34
8,12,5.37
-3,9,355.85
18,20,4.92
12,15,1.79
-18,1,3.13
-9,4,4.92
21,28,8.5
-19,4,22.8
-6,-5,12.07
13,31,1.79
13,32,3.13
5,12,0.89
0,3,0.89
-3,27,234.67
18,20,1.79
-18,10,68.39
10,18,0.89
6,9,2.68
13,29,1.79
-12,8,29.06
24,24,1.79
0,4,0.89
10,15,0.89
-9,16,3.13
11,26,13.41
-8,5,3.13
-18,2,122.04
-10,-3,0.89
21,31,5.81
0,15,46.04
-8,4,73.75
17,20,2.23
22,31,5.37
2,8,0.89
-5,11,5.81
2,3,3.13
-16,11,8.94
16,29,33.98
4,6,1.79
-12,9,0.89
16,28,7.15
-1,16,124.27
15,32,4.02
-11,16,49.17
17,25,38.45
-2,3,53.66
9,11,10.73
21,26,8.94
0,1,1.78
-16,-11,9.39
-6,4,0.89
22,23,1.79
-1,0,1.79
-3,13,3.13
-30,6,4.92
7,32,3.13
-8,-4,29.96
-20,2,71.51
6,19,19.23
24,25,6.71
-23,-10,4.02
-18,4,16.54
-9,-2,12.97
19,21,5.37
-2,14,109.07
-1,18,16.1
-18,-9,66.16
12,15,0.89
-17,9,1.79
14,18,44.27
-12,-7,2.68
-3,-1,12.07
-11,-5,1.34
17,21,0.89
-6,2,0.89
12,24,12.52
22,27,27.73
19,23,4.02
-10,-4,0.89
2,4,0.89
1,7,0.89
-14,6,200.7
-6,2,1.78
8,11,0.89
18,32,18.78
-19,-4,86.72
18,18,1.78
16,29,29.95
23,24,3.58
1,31,39.79
6,16,0.45
-16,7,104.16
-16,8,20.56
12,13,1.79
-11,-5,27.72
18,24,16.99
-7,-2,0.89
3,4,2.67
-6,22,31.29
19,21,0.45
6,8,1.78
-15,-3,0.89
-10,-4,0.89
12,13,2.68
20,27,26.37
-17,1,1.79
0,17,8.05
2,8,1.78
-23,-4,130.07
-18,-4,8.05
-5,-1,30.85
-26,-8,98.33
8,31,22.8
-16,-3,12.97
5,19,70.65
-6,-4,6.71
-4,13,116.23
8,11,1.78
19,22,10.73
-17,2,33.54
24,30,18.34
6,8,0.9
13,19,3.58
1,34,4.92
20,27,8.5
3,26,42.03
10,11,0.89
-17,6,37.55
-3,18,11.18
-6,-5,1.79
-20,-6,329.92
-10,6,3.58
-19,7,85.37
17,31,14.31
-10,-5,5.37
-14,10,200.23
22,29,12.08
4,16,3.56
-9,7,4.46
20,23,1.78
25,28,2.67
7,19,5.37
17,26,2.68
1,6,1.79
-19,-5,39.78
1,2,3.13
-1,17,4.02
22,25,2.68
-19,3,110.87
-34,-2,71.08
-11,-4,7.15
2,9,1.78
11,23,3.13
6,14,0.89
-16,13,136.35
-20,-4,27.27
-23,2,43.8
18,21,16.99
22,25,10.28
20,26,41.58
-20,-7,22.35
-4,-1,291.62
-19,-8,22.79
-4,21,43.37
-20,-6,355.84
17,23,6.71
7,9,21.01
12,25,9.83
18,23,1.34
-20,0,265.52
2,7,12.96
-3,8,0.89
15,25,13.41
6,6,1.79
-16,1,1.78
-10,-3,0.89
6,14,27.27
-7,2,1.79
1,15,19.21
11,13,17.44
6,18,1.78
4,19,0.89
20,30,4.02
20,24,1.78
20,20,4.92
-9,2,42.9
18,24,0.89
16,19,4.92
3,10,0.89
-3,19,1.79
0,16,26.82
-6,-5,9.84
24,25,38.89
20,22,3.58
-17,8,20.56
14,18,1.78
6,9,0.89
21,28,4.92
4,8,19.68
23,27,4.92
-21,-11,16.99
15,34,5.81
-16,4,24.13
-22,2,4.02
-3,32,54.98
15,17,4.02
0,21,10.28
-13,-4,0.89
20,22,41.14
-17,-1,4.02
-5,-3,1.79
16,17,1.79
6,8,11.63
-5,-4,12.07
-13,17,1.79
-19,-7,8.05
9,15,0.89
16,18,18.78
-16,5,3.13
16,20,11.18
17,28,1.78
-24,4,4.02
6,9,8.05
15,18,1.34
2,10,7.15
-21,-4,4.92
-2,11,16.53
-11,11,31.72
8,9,0.89
-17,-6,18.78
-2,1,1.79
16,23,0.89
-3,18,6.26
15,22,1.79
-13,-6,0.89
-20,-3,4.92
13,16,1.78
5,12,1.79
-6,1,0.89
13,13,0.89
2,14,3.13
7,10,7.15
1,12,16.1
-15,-11,1.78
-16,-2,3.13
21,24,1.79
10,14,7.16
14,24,3.13
-19,6,8.94
15,23,7.16
-20,0,6.26
-9,-3,13.41
13,19,3.13
-2,1,1.78
-14,4,4.02
-2,8,4.92
6,9,1.79
21,25,1.79
-18,-11,25.47
-3,2,64.81
-23,-6,4.02
15,31,3.13
19,25,16.98
0,18,15.19
5,14,1.78
19,27,62.59
-13,-10,4.47
-12,8,12.96
-18,4,229.78
-3,2,1.78
17,21,8.95
-10,-7,0.89
11,16,0.89
17,19,0.89
4,6,0.45
0,29,16.98
-12,5,4.92
-2,13,14.75
-14,1,20.12
-23,-4,43.81
16,31,8.94
-11,5,229.3
7,11,0.89
5,15,6.71
-16,-12,0.89
19,22,42.48
-16,-9,9.84
9,27,4.02
20,24,3.13
15,27,3.13
19,21,1.79
21,24,1.78
6,20,36.21
-5,-1,3.58
17,21,6.26
20,26,49.63
15,22,4.02
16,28,1.79
-18,-9,12.97
24,32,3.58
-13,-4,4.92
-16,6,46.04
-19,-1,3.56
-21,3,51.41
-26,-14,17.87
24,27,1.79
6,10,0.89
22,24,1.79
8,33,32.63
24,24,0.89
-13,0,2.67
-21,6,8.94
2,13,4.01
-9,-5,0.89
-6,-1,1.78
6,13,43.36
-13,18,9.84
3,9,0.89
16,18,0.89
-19,8,2.68
-17,-13,4.92
-12,6,0.89
21,23,0.89
19,20,8.05
-20,-4,0.89
18,24,1.34
-8,7,10.28
-14,2,0.89
-25,-8,20.12
9,10,3.57
1,19,4.47
21,22,1.79
-6,4,16.99
6,24,25.93
25,28,43.81
20,26,0.89
0,2,0.89
20,30,10.29
-4,16,4.92
-21,-9,35.32
-17,-3,15.19
5,20,56.3
-25,1,62.58
23,26,42.03
19,28,0.89
-7,-6,29.96
23,26,12.96
23,30,22.35
-14,-7,0.89
-10,4,7.15
-27,-9,185.5
21,22,0.89
-20,5,29.06
21,25,4.92
-14,11,15.19
19,26,2.68
-18,-2,3.13
-19,3,81.36
20,22,39.34
-23,-5,12.07
-5,7,1.79
-17,1,298.16
-7,12,0.89
6,18,34.87
-16,0,1.79
-23,-1,90.31
-7,0,4.02
-9,0,2.67
13,24,28.15
-12,8,97.03
15,17,2.68
-7,7,23.25
10,13,12.07
5,15,0.89
17,25,28.17
-7,-4,0.89
7,17,15.2
-12,2,0.89
7,10,1.34
-13,-2,0.89
-5,-1,3.57
18,21,4.02
15,32,41.56
19,25,6.23
1,4,56.33
13,24,1.79
0,12,1.79
-16,-10,1.78
0,13,4.92
21,33,6.26
0,3,6.26
-4,13,65.71
7,18,1.79
11,12,5.36
18,19,0.89
-8,-7,4.47
-14,7,43.81
10,10,15.21
2,18,28.61
5,36,38.89
-13,-5,0.89
25,32,0.89
-17,1,28.17
1,10,1.79
11,33,4.02
-19,-5,1.78
-15,5,2.67
-5,9,0.89
11,23,9.83
0,19,111.32
-1,6,1.78
-4,0,0.89
14,18,0.89
20,23,38.9
-13,28,4.92
-17,-9,2.68
-1,19,8.5
18,21,0.89
-5,-4,7.16
19,25,17.88
1,3,0.89
1,20,30.84
18,25,1.79
18,27,0.89
16,19,1.78
-4,7,1.79
21,22,0.89
19,21,3.13
-20,7,153.79
11,32,4.02
11,21,4.92
24,25,16.55
21,24,1.79
12,20,6.71
19,22,1.79
-12,9,223.95
5,41,28.17
-18,-3,180.17
16,24,14.76
14,20,1.79
-18,0,1.79
-14,12,6.26
22,24,2.67
-4,14,23.69
-9,-2,0.89
18,26,36.66
-5,-5,7.15
16,27,1.79
16,26,10.28
-22,-2,170.29
-7,10,9.84
6,27,3.58
12,13,1.79
23,29,38.45
10,27,16.99
-20,7,12.97
13,15,14.75
-9,5,0.45
-17,4,57.66
16,16,5.81
24,31,27.26
-18,-11,12.07
-7,5,1.78
15,21,4.92
7,13,0.89
-6,-2,0.89
-9,-5,28.17
4,10,0.89
22,25,4.02
-25,2,4.92
11,33,8.05
15,28,4.02
22,27,1.79
2,5,68.39
-19,7,21.89
-26,9,49.17
-14,4,161.37
-14,-5,11.17
-13,3,56.34
-6,-3,1.79
11,18,37.11
-6,10,15.2
-12,5,3.58
19,31,8.94
-16,18,10.28
13,21,16.1
13,17,1.78
17,18,0.89
0,9,3.58
-10,9,41.55
27,33,18.33
-7,-6,1.78
12,17,3.56
-17,-10,0.89
-10,3,2.68
-21,-1,1.79
-7,-2,9.39
-12,-4,14.74
0,10,0.89
12,33,4.92
-10,18,110.42
-21,-8,130.97
-12,2,12.96
14,20,0.89
5,6,3.13
9,13,0.89
19,20,0.89
-17,-2,2.23
16,25,1.79
-21,-10,91.2
16,19,9.84
-20,-4,0.89
12,25,55.87
-8,3,4.92
-15,8,11.17
-20,2,71.07
14,23,2.68
20,21,0.89
-15,-8,0.89
18,25,10.29
15,18,6.71
7,16,12.07
17,20,1.79
15,32,3.13
6,20,25.47
1,23,51.84
-20,5,89.85
-13,4,26.37
16,26,1.79
-23,6,273.12
9,13,4.45
19,22,1.79
-14,-5,0.89
-7,1,0.89
22,29,8.05
7,8,5.36
4,25,4.02
-1,0,107.31
-24,-9,128.27
12,14,2.68
-19,-1,35.76
6,27,9.83
15,23,1.78
19,25,1.79
15,20,3.13
15,17,0.89
-4,2,0.9
-5,1,8.05
-13,4,34.42
-27,-4,188.19
9,10,0.89
12,12,0.89
-7,11,25.93
10,19,5.81
28,32,3.13
-14,3,1.79
-5,2,1.78
4,22,29.95
-21,0,4.02
7,26,1.78
-15,12,55.88
-15,8,133.68
3,7,91.22
-4,0,0.89
-16,-3,1.79
1,4,2.68
12,14,6.26
14,24,0.89
-15,0,16.09
-16,-8,1.79
-15,-4,1.79
15,19,9.84
-22,4,50.06
1,5,41.56
-15,-4,12.07
18,22,0.89
-19,0,11.63
-7,6,10.28
-20,-12,12.97
15,23,30.85
0,0,5.81
2,13,1.79
-14,-6,0.89
23,34,8.94
-4,1,0.89
-11,-1,16.98
-14,22,4.92
-16,-6,125.61
-3,18,39.35
13,25,1.79
-17,-3,7.15
-4,-1,248.66
10,23,45.15
14,24,1.79
-15,-1,105.06
18,19,0.89
-15,6,189.53
-11,-7,1.79
-6,0,3.58
23,27,1.79
-12,-6,1.79
-9,-3,0.89
-15,22,7.15
3,7,1.79
17,23,2.68
21,21,16.1
-10,-4,4.01
-8,-2,1.79
-6,11,27.71
-21,-5,6.71
-8,11,1.79
22,25,57.69
18,21,0.89
4,22,4.02
13,25,15.19
-13,11,4.92
17,21,3.13
-19,0,21.01
-20,-6,42.02
16,30,17.44
-11,11,44.69
12,21,0.89
20,25,2.67
13,17,0.89
20,22,0.89
12,20,0.89
-22,4,41.12
20,30,1.78
13,34,3.13
10,28,4.02
-1,1,0.89
-6,0,5.81
-8,9,29.51
-19,-1,6.7
-14,4,80.92
-14,7,7.15
21,32,10.29
-8,8,3.58
19,23,51.85
5,22,4.02
-10,24,22.8
19,20,1.79
-1,1,0.89
20,28,59.45
18,21,7.15
-6,-4,0.45
16,25,9.83
10,14,3.57
4,7,0.89
