"numeropol","somme_couts","province"
31922,0,"Ontario"
31922,698.21118012,"Ontario"
31922,0,"Ontario"
31934,0,"Saskatchewan"
31934,0,"Saskatchewan"
31934,562.13043478,"Saskatchewan"
31934,0,"Saskatchewan"
31934,0,"Saskatchewan"
31939,0,"Northwest Territories"
31939,0,"Northwest Territories"
31939,0,"Northwest Territories"
31939,0,"Northwest Territories"
31939,0,"Northwest Territories"
31939,0,"Northwest Territories"
31939,0,"Northwest Territories"
31943,0,"Yukon Territory"
31943,0,"Yukon Territory"
31943,0,"Yukon Territory"
31943,0,"Yukon Territory"
31943,0,"Yukon Territory"
31943,0,"Yukon Territory"
31943,0,"Yukon Territory"
31943,0,"Yukon Territory"
31956,0,"Alberta"
31969,0,"Newfoundland and Labrador"
31969,0,"Newfoundland and Labrador"
31969,0,"Newfoundland and Labrador"
31969,0,"Newfoundland and Labrador"
31969,0,"Newfoundland and Labrador"
31976,0,"Northwest Territories"
31976,0,"Northwest Territories"
31979,0,"Ontario"
31979,131.1863354,"Ontario"
31979,0,"Ontario"
31979,0,"Ontario"
31979,0,"Ontario"
31979,0,"Ontario"
31983,4324.1304348,"New Brunswick"
31983,0,"New Brunswick"
31983,0,"New Brunswick"
31983,0,"New Brunswick"
31984,0,"Alberta"
31992,0,"Newfoundland and Labrador"
31992,0,"Newfoundland and Labrador"
31992,0,"Newfoundland and Labrador"
31992,0,"Newfoundland and Labrador"
31992,0,"Newfoundland and Labrador"
31992,0,"Newfoundland and Labrador"
31992,0,"Newfoundland and Labrador"
32000,0,"New Brunswick"
32000,0,"New Brunswick"
32000,0,"New Brunswick"
32000,0,"New Brunswick"
32001,0,"Prince Edward Island"
32001,0,"Prince Edward Island"
32001,0,"Prince Edward Island"
32002,0,"Newfoundland and Labrador"
32002,0,"Newfoundland and Labrador"
32018,0,"Northwest Territories"
32018,0,"Northwest Territories"
32021,0,"Northwest Territories"
32021,206.13664596,"Northwest Territories"
32021,0,"Northwest Territories"
32027,449.11801242,"British Columbia"
32027,0,"British Columbia"
32056,0,"Prince Edward Island"
32056,0,"Prince Edward Island"
32056,61.633540373,"Prince Edward Island"
32056,0,"Prince Edward Island"
32056,0,"Prince Edward Island"
32056,57612.254658,"Prince Edward Island"
32056,939.48447205,"Prince Edward Island"
32056,0,"Prince Edward Island"
32056,0,"Prince Edward Island"
32060,0,"British Columbia"
32060,0,"British Columbia"
32060,0,"British Columbia"
32060,0,"British Columbia"
32066,0,"Newfoundland and Labrador"
32066,408.53416149,"Newfoundland and Labrador"
32104,0,"British Columbia"
32104,0,"British Columbia"
32104,0,"British Columbia"
32104,0,"British Columbia"
32104,638.80745342,"British Columbia"
32104,0,"British Columbia"
32104,0,"British Columbia"
32104,570.8447205,"British Columbia"
32104,0,"British Columbia"
32104,129.88819876,"British Columbia"
32118,306.08074534,"Newfoundland and Labrador"
32118,91567.15528,"Newfoundland and Labrador"
32118,0,"Newfoundland and Labrador"
32121,0,"Manitoba"
32121,816.04968944,"Manitoba"
32121,0,"Manitoba"
32121,0,"Manitoba"
32127,0,"Yukon Territory"
32127,0,"Yukon Territory"
32127,0,"Yukon Territory"
32127,0,"Yukon Territory"
32127,0,"Yukon Territory"
32127,0,"Yukon Territory"
32127,0,"Yukon Territory"
32127,0,"Yukon Territory"
32136,0,"Yukon Territory"
32136,0,"Yukon Territory"
32136,1184.8571429,"Yukon Territory"
32136,476.85093168,"Yukon Territory"
32136,0,"Yukon Territory"
32136,164.99378882,"Yukon Territory"
32144,0,"Ontario"
32144,0,"Ontario"
32144,0,"Ontario"
32144,0,"Ontario"
32144,0,"Ontario"
32144,0,"Ontario"
32164,0,"New Brunswick"
32164,0,"New Brunswick"
32164,0,"New Brunswick"
32164,0,"New Brunswick"
32164,0,"New Brunswick"
32177,936.45341615,"Ontario"
32177,0,"Ontario"
32177,0,"Ontario"
32177,0,"Ontario"
32177,0,"Ontario"
32177,0,"Ontario"
32177,0,"Ontario"
32179,0,"Saskatchewan"
32179,0,"Saskatchewan"
32179,0,"Saskatchewan"
32179,0,"Saskatchewan"
32179,615.88198758,"Saskatchewan"
32179,1621.9192547,"Saskatchewan"
32179,0,"Saskatchewan"
32179,0,"Saskatchewan"
32179,34464.111801,"Saskatchewan"
32182,0,"Manitoba"
32182,0,"Manitoba"
32187,0,"Nunavut"
32187,0,"Nunavut"
32187,0,"Nunavut"
32187,0,"Nunavut"
32187,1000.8136646,"Nunavut"
32187,0,"Nunavut"
32195,0,"Nova Scotia"
32197,0,"Saskatchewan"
32197,0,"Saskatchewan"
32197,1557.5403727,"Saskatchewan"
32197,0,"Saskatchewan"
32197,0,"Saskatchewan"
32197,0,"Saskatchewan"
32197,0,"Saskatchewan"
32197,0,"Saskatchewan"
32204,0,"Yukon Territory"
32204,0,"Yukon Territory"
32205,822.85093168,"New Brunswick"
32205,0,"New Brunswick"
32205,0,"New Brunswick"
32205,0,"New Brunswick"
32214,0,"Quebec"
32217,0,"Alberta"
32217,0,"Alberta"
32217,0,"Alberta"
32217,0,"Alberta"
32217,381.1552795,"Alberta"
32217,320.19875776,"Alberta"
32217,0,"Alberta"
32217,0,"Alberta"
32218,0,"Nova Scotia"
32218,171.7826087,"Nova Scotia"
32218,492.8136646,"Nova Scotia"
32218,0,"Nova Scotia"
32218,1211.4782609,"Nova Scotia"
32218,0,"Nova Scotia"
32222,0,"British Columbia"
32222,0,"British Columbia"
32222,2215.2111801,"British Columbia"
32222,0,"British Columbia"
32222,0,"British Columbia"
32222,0,"British Columbia"
32223,0,"Nova Scotia"
32223,0,"Nova Scotia"
32230,0,"Newfoundland and Labrador"
32230,0,"Newfoundland and Labrador"
32230,0,"Newfoundland and Labrador"
32245,0,"Prince Edward Island"
32254,0,"Northwest Territories"
32254,0,"Northwest Territories"
32254,0,"Northwest Territories"
32272,0,"Newfoundland and Labrador"
32272,0,"Newfoundland and Labrador"
32272,0,"Newfoundland and Labrador"
32272,0,"Newfoundland and Labrador"
32272,0,"Newfoundland and Labrador"
32272,0,"Newfoundland and Labrador"
32275,485.73291925,"Nova Scotia"
32275,0,"Nova Scotia"
32275,0,"Nova Scotia"
32275,369.52795031,"Nova Scotia"
32275,0,"Nova Scotia"
32275,5969.2360248,"Nova Scotia"
32275,0,"Nova Scotia"
32275,0,"Nova Scotia"
32287,0,"Manitoba"
32289,171.75776398,"British Columbia"
32289,0,"British Columbia"
32289,0,"British Columbia"
32298,0,"Yukon Territory"
32298,0,"Yukon Territory"
32298,0,"Yukon Territory"
32315,0,"New Brunswick"
32315,106913.53416,"New Brunswick"
32315,0,"New Brunswick"
32340,0,"Manitoba"
32340,0,"Manitoba"
32340,0,"Manitoba"
32340,0,"Manitoba"
32340,0,"Manitoba"
32340,0,"Manitoba"
32340,0,"Manitoba"
32340,0,"Manitoba"
32340,0,"Manitoba"
32350,135620.37267,"Saskatchewan"
32350,0,"Saskatchewan"
32353,0,"Saskatchewan"
32353,0,"Saskatchewan"
32353,0,"Saskatchewan"
32353,0,"Saskatchewan"
32353,0,"Saskatchewan"
32355,0,"Yukon Territory"
32355,0,"Yukon Territory"
32355,0,"Yukon Territory"
32355,0,"Yukon Territory"
32361,0,"British Columbia"
32361,0,"British Columbia"
32361,0,"British Columbia"
32361,0,"British Columbia"
32361,0,"British Columbia"
32366,0,"Northwest Territories"
32383,0,"Alberta"
32383,0,"Alberta"
32397,0,"Manitoba"
32397,0,"Manitoba"
32397,723.94409938,"Manitoba"
32397,519.32919255,"Manitoba"
32397,0,"Manitoba"
32397,0,"Manitoba"
32397,0,"Manitoba"
32397,1574.1863354,"Manitoba"
32397,0,"Manitoba"
32397,0,"Manitoba"
32401,12011.7639752,"Ontario"
32401,0,"Ontario"
32407,588.16770186,"Alberta"
32407,1020.0559006,"Alberta"
32407,0,"Alberta"
32407,0,"Alberta"
32407,0,"Alberta"
32414,0,"New Brunswick"
32428,0,"British Columbia"
32428,0,"British Columbia"
32428,0,"British Columbia"
32430,0,"British Columbia"
32430,2454.5900621,"British Columbia"
32430,0,"British Columbia"
32430,0,"British Columbia"
32430,0,"British Columbia"
32430,0,"British Columbia"
32430,0,"British Columbia"
32430,0,"British Columbia"
32430,0,"British Columbia"
32430,123956.863352,"British Columbia"
32430,0,"British Columbia"
32430,0,"British Columbia"
32430,9272.4968945,"British Columbia"
32440,0,"Manitoba"
32440,0,"Manitoba"
32440,0,"Manitoba"
32440,25252.465839,"Manitoba"
32440,0,"Manitoba"
32440,0,"Manitoba"
32440,0,"Manitoba"
32440,0,"Manitoba"
32444,1198.6335404,"Saskatchewan"
32444,0,"Saskatchewan"
32444,0,"Saskatchewan"
32444,0,"Saskatchewan"
32444,0,"Saskatchewan"
32448,907.0621118,"New Brunswick"
32448,0,"New Brunswick"
32448,0,"New Brunswick"
32448,0,"New Brunswick"
32448,0,"New Brunswick"
32448,0,"New Brunswick"
32448,0,"New Brunswick"
32453,0,"Ontario"
32453,0,"Ontario"
32453,0,"Ontario"
32473,0,"Northwest Territories"
32473,716.18012422,"Northwest Territories"
32473,0,"Northwest Territories"
32473,0,"Northwest Territories"
32473,0,"Northwest Territories"
32474,0,"New Brunswick"
32474,0,"New Brunswick"
32474,0,"New Brunswick"
32474,0,"New Brunswick"
32478,0,"Saskatchewan"
32478,0,"Saskatchewan"
32478,0,"Saskatchewan"
32478,0,"Saskatchewan"
32490,0,"Northwest Territories"
32490,0,"Northwest Territories"
32490,0,"Northwest Territories"
32490,0,"Northwest Territories"
32490,746.97515528,"Northwest Territories"
32490,0,"Northwest Territories"
32493,1509.5031056,"Newfoundland and Labrador"
32493,4600.9006211,"Newfoundland and Labrador"
32494,0,"Saskatchewan"
32494,0,"Saskatchewan"
32494,0,"Saskatchewan"
32494,0,"Saskatchewan"
32494,0,"Saskatchewan"
32494,0,"Saskatchewan"
32494,0,"Saskatchewan"
32511,0,"British Columbia"
32511,614.80745342,"British Columbia"
32511,0,"British Columbia"
32511,0,"British Columbia"
32511,0,"British Columbia"
32529,0,"Northwest Territories"
32529,479.14285714,"Northwest Territories"
32529,0,"Northwest Territories"
32529,1000.4720497,"Northwest Territories"
32529,0,"Northwest Territories"
32529,0,"Northwest Territories"
32529,0,"Northwest Territories"
32529,0,"Northwest Territories"
32535,0,"Yukon Territory"
32535,0,"Yukon Territory"
32535,0,"Yukon Territory"
32545,0,"Nunavut"
32545,0,"Nunavut"
32545,0,"Nunavut"
32546,0,"Alberta"
32546,0,"Alberta"
32546,0,"Alberta"
32546,0,"Alberta"
32546,0,"Alberta"
32546,0,"Alberta"
32551,0,"Nova Scotia"
32551,0,"Nova Scotia"
32555,0,"Manitoba"
32555,0,"Manitoba"
32555,192.1242236,"Manitoba"
32555,0,"Manitoba"
32555,0,"Manitoba"
32557,0,"Quebec"
32557,0,"Quebec"
32557,0,"Quebec"
32557,1899.4347826,"Quebec"
32557,0,"Quebec"
32557,0,"Quebec"
32557,0,"Quebec"
32557,0,"Quebec"
32557,0,"Quebec"
32559,0,"Alberta"
32559,0,"Alberta"
32559,0,"Alberta"
32559,0,"Alberta"
32559,0,"Alberta"
32559,0,"Alberta"
32559,9430.9875776,"Alberta"
32559,0,"Alberta"
32559,0,"Alberta"
32565,672.93167702,"Prince Edward Island"
32565,0,"Prince Edward Island"
32565,0,"Prince Edward Island"
32568,0,"Newfoundland and Labrador"
32568,0,"Newfoundland and Labrador"
32589,1539.70807454,"Manitoba"
32589,0,"Manitoba"
32589,0,"Manitoba"
32589,615.88198758,"Manitoba"
32589,0,"Manitoba"
32590,0,"Prince Edward Island"
32590,391.80745342,"Prince Edward Island"
32590,0,"Prince Edward Island"
32590,0,"Prince Edward Island"
32592,0,"Saskatchewan"
32592,0,"Saskatchewan"
32592,501.86956522,"Saskatchewan"
32598,0,"Northwest Territories"
32598,0,"Northwest Territories"
32598,0,"Northwest Territories"
32598,0,"Northwest Territories"
32598,0,"Northwest Territories"
32598,0,"Northwest Territories"
32611,0,"Newfoundland and Labrador"
32611,0,"Newfoundland and Labrador"
32611,0,"Newfoundland and Labrador"
32611,0,"Newfoundland and Labrador"
32611,0,"Newfoundland and Labrador"
32611,418.27950311,"Newfoundland and Labrador"
32611,0,"Newfoundland and Labrador"
32613,0,"New Brunswick"
32613,0,"New Brunswick"
32613,0,"New Brunswick"
32631,0,"Nunavut"
32631,0,"Nunavut"
32631,0,"Nunavut"
32631,0,"Nunavut"
32631,624.57142857,"Nunavut"
32647,0,"New Brunswick"
32647,5486.95652172,"New Brunswick"
32647,0,"New Brunswick"
32670,0,"Saskatchewan"
32670,0,"Saskatchewan"
32670,0,"Saskatchewan"
32670,0,"Saskatchewan"
32670,0,"Saskatchewan"
32670,0,"Saskatchewan"
32670,0,"Saskatchewan"
32688,0,"Yukon Territory"
32688,0,"Yukon Territory"
32688,0,"Yukon Territory"
32688,0,"Yukon Territory"
32688,12421.726708,"Yukon Territory"
32688,583.85714286,"Yukon Territory"
32688,0,"Yukon Territory"
32688,0,"Yukon Territory"
32694,0,"British Columbia"
32694,2035.9130435,"British Columbia"
32694,0,"British Columbia"
32694,0,"British Columbia"
32694,0,"British Columbia"
32694,0,"British Columbia"
32698,0,"Northwest Territories"
32698,0,"Northwest Territories"
32699,0,"Northwest Territories"
32699,0,"Northwest Territories"
32699,0,"Northwest Territories"
32699,0,"Northwest Territories"
32699,2912.3975155,"Northwest Territories"
32699,0,"Northwest Territories"
32699,0,"Northwest Territories"
32706,0,"Nova Scotia"
32706,0,"Nova Scotia"
32706,0,"Nova Scotia"
32706,0,"Nova Scotia"
32706,0,"Nova Scotia"
32712,0,"Manitoba"
32712,1688.7267081,"Manitoba"
32712,0,"Manitoba"
32712,0,"Manitoba"
32719,0,"Quebec"
32719,0,"Quebec"
32719,0,"Quebec"
32739,0,"Saskatchewan"
32739,0,"Saskatchewan"
32739,0,"Saskatchewan"
32739,0,"Saskatchewan"
32739,0,"Saskatchewan"
32739,0,"Saskatchewan"
32739,0,"Saskatchewan"
32739,0,"Saskatchewan"
32739,0,"Saskatchewan"
32743,0,"Ontario"
32743,0,"Ontario"
32743,0,"Ontario"
32750,0,"New Brunswick"
32750,872.32298137,"New Brunswick"
32750,0,"New Brunswick"
32750,0,"New Brunswick"
32750,0,"New Brunswick"
32750,3300.3726708,"New Brunswick"
32750,0,"New Brunswick"
32753,1262.6583851,"Yukon Territory"
32759,0,"Alberta"
32759,0,"Alberta"
32759,0,"Alberta"
32759,0,"Alberta"
32765,0,"Prince Edward Island"
32765,0,"Prince Edward Island"
32765,0,"Prince Edward Island"
32765,1427.28571425,"Prince Edward Island"
32769,0,"Northwest Territories"
32769,0,"Northwest Territories"
32769,0,"Northwest Territories"
32769,0,"Northwest Territories"
32769,0,"Northwest Territories"
32769,0,"Northwest Territories"
32774,0,"Northwest Territories"
32774,0,"Northwest Territories"
32774,0,"Northwest Territories"
32774,0,"Northwest Territories"
32781,0,"Prince Edward Island"
32783,89.01242236,"New Brunswick"
32783,0,"New Brunswick"
32783,0,"New Brunswick"
32783,70.534161491,"New Brunswick"
32783,0,"New Brunswick"
32783,0,"New Brunswick"
32783,0,"New Brunswick"
32790,0,"Saskatchewan"
32790,0,"Saskatchewan"
32797,0,"Nunavut"
32797,0,"Nunavut"
32797,60.298136646,"Nunavut"
32799,0,"British Columbia"
32799,0,"British Columbia"
32799,0,"British Columbia"
32799,0,"British Columbia"
32799,0,"British Columbia"
32799,0,"British Columbia"
32825,0,"Ontario"
32825,197.83850932,"Ontario"
32825,0,"Ontario"
32825,0,"Ontario"
32825,0,"Ontario"
32825,0,"Ontario"
32825,0,"Ontario"
32825,0,"Ontario"
32849,3391.99999999,"Nunavut"
32849,0,"Nunavut"
32849,0,"Nunavut"
32849,16404.4782606,"Nunavut"
32852,0,"New Brunswick"
32852,0,"New Brunswick"
32852,0,"New Brunswick"
32852,0,"New Brunswick"
32859,0,"Saskatchewan"
32859,0,"Saskatchewan"
32859,0,"Saskatchewan"
32859,0,"Saskatchewan"
32859,0,"Saskatchewan"
32859,0,"Saskatchewan"
32859,0,"Saskatchewan"
32864,0,"Saskatchewan"
32864,121.25465839,"Saskatchewan"
32864,0,"Saskatchewan"
32864,269.29813665,"Saskatchewan"
32864,2103.4782609,"Saskatchewan"
32865,0,"Northwest Territories"
32865,0,"Northwest Territories"
32865,0,"Northwest Territories"
32874,0,"Saskatchewan"
32874,0,"Saskatchewan"
32874,0,"Saskatchewan"
32874,0,"Saskatchewan"
32874,0,"Saskatchewan"
32874,3047.9689441,"Saskatchewan"
32874,0,"Saskatchewan"
32874,0,"Saskatchewan"
32876,0,"New Brunswick"
32889,847.60869565,"Ontario"
32889,0,"Ontario"
32889,0,"Ontario"
32889,0,"Ontario"
32889,0,"Ontario"
32889,486.53416149,"Ontario"
32889,0,"Ontario"
32889,0,"Ontario"
32889,0,"Ontario"
32889,0,"Ontario"
32900,1154.7826087,"Ontario"
32900,0,"Ontario"
32900,0,"Ontario"
32900,0,"Ontario"
32900,0,"Ontario"
32900,0,"Ontario"
32900,0,"Ontario"
32900,0,"Ontario"
32900,0,"Ontario"
32900,0,"Ontario"
32901,0,"Alberta"
32901,0,"Alberta"
32901,0,"Alberta"
32901,0,"Alberta"
32901,0,"Alberta"
32901,0,"Alberta"
32901,0,"Alberta"
32901,0,"Alberta"
32906,0,"Newfoundland and Labrador"
32908,0,"Northwest Territories"
32908,0,"Northwest Territories"
32908,0,"Northwest Territories"
32928,1317.3291925,"Northwest Territories"
32928,0,"Northwest Territories"
32928,1320.1304348,"Northwest Territories"
32935,0,"Nova Scotia"
32935,0,"Nova Scotia"
32935,0,"Nova Scotia"
32935,0,"Nova Scotia"
32935,0,"Nova Scotia"
32935,0,"Nova Scotia"
32935,0,"Nova Scotia"
32935,0,"Nova Scotia"
32942,0,"Northwest Territories"
32942,456.32298137,"Northwest Territories"
32942,0,"Northwest Territories"
32955,0,"Manitoba"
32959,0,"Nova Scotia"
32977,810.53416149,"Quebec"
32977,0,"Quebec"
32994,140.81987578,"Prince Edward Island"
32994,0,"Prince Edward Island"
32997,0,"New Brunswick"
32997,0,"New Brunswick"
32997,0,"New Brunswick"
33005,0,"British Columbia"
33005,0,"British Columbia"
33005,923.82608696,"British Columbia"
33005,0,"British Columbia"
33005,0,"British Columbia"
33005,0,"British Columbia"
33005,902.16149068,"British Columbia"
33005,0,"British Columbia"
33023,2073.1925466,"Yukon Territory"
33023,0,"Yukon Territory"
33023,0,"Yukon Territory"
33028,1204.6397516,"Alberta"
33028,0,"Alberta"
33028,0,"Alberta"
33036,0,"Alberta"
33036,1363.3043478,"Alberta"
33036,0,"Alberta"
33036,0,"Alberta"
33036,0,"Alberta"
33036,0,"Alberta"
33036,1717.7639752,"Alberta"
33046,0,"Newfoundland and Labrador"
33046,0,"Newfoundland and Labrador"
33046,0,"Newfoundland and Labrador"
33046,0,"Newfoundland and Labrador"
33046,25400.770186,"Newfoundland and Labrador"
33064,0,"Manitoba"
33070,159.52795031,"Newfoundland and Labrador"
33070,0,"Newfoundland and Labrador"
33070,0,"Newfoundland and Labrador"
33070,6743.9378882,"Newfoundland and Labrador"
33070,0,"Newfoundland and Labrador"
33070,0,"Newfoundland and Labrador"
33070,0,"Newfoundland and Labrador"
33070,0,"Newfoundland and Labrador"
33080,1201.1614907,"Manitoba"
33080,0,"Manitoba"
33080,0,"Manitoba"
33080,0,"Manitoba"
33090,345.43478261,"Newfoundland and Labrador"
33090,63704.341615,"Newfoundland and Labrador"
33090,871.32298137,"Newfoundland and Labrador"
33090,0,"Newfoundland and Labrador"
33095,171.304347821,"Prince Edward Island"
33095,0,"Prince Edward Island"
33095,164.7826087,"Prince Edward Island"
33095,0,"Prince Edward Island"
33095,0,"Prince Edward Island"
33098,624.62732919,"Saskatchewan"
33106,1942.0124224,"British Columbia"
33107,0,"Manitoba"
33114,0,"Yukon Territory"
33114,1679.1490683,"Yukon Territory"
33120,0,"Saskatchewan"
33120,763.36024845,"Saskatchewan"
33120,0,"Saskatchewan"
33120,0,"Saskatchewan"
33120,0,"Saskatchewan"
33120,0,"Saskatchewan"
33120,0,"Saskatchewan"
33121,0,"Newfoundland and Labrador"
33121,0,"Newfoundland and Labrador"
33121,0,"Newfoundland and Labrador"
33121,0,"Newfoundland and Labrador"
33129,0,"Nunavut"
33129,0,"Nunavut"
33154,0,"Ontario"
33154,0,"Ontario"
33154,0,"Ontario"
33154,0,"Ontario"
33154,0,"Ontario"
33154,0,"Ontario"
33168,0,"Manitoba"
33168,0,"Manitoba"
33168,0,"Manitoba"
33168,0,"Manitoba"
33168,0,"Manitoba"
33168,0,"Manitoba"
33168,0,"Manitoba"
33168,0,"Manitoba"
33197,0,"Nova Scotia"
33202,0,"New Brunswick"
33202,0,"New Brunswick"
33202,0,"New Brunswick"
33202,0,"New Brunswick"
33202,0,"New Brunswick"
33202,0,"New Brunswick"
33202,65239.664596,"New Brunswick"
33205,0,"Yukon Territory"
33205,0,"Yukon Territory"
33225,0,"Nunavut"
33225,0,"Nunavut"
33260,0,"Newfoundland and Labrador"
33260,0,"Newfoundland and Labrador"
33260,0,"Newfoundland and Labrador"
33260,0,"Newfoundland and Labrador"
33260,1491.4596273,"Newfoundland and Labrador"
33264,0,"Ontario"
33264,0,"Ontario"
33264,0,"Ontario"
33264,0,"Ontario"
33264,0,"Ontario"
33264,0,"Ontario"
33278,0,"Quebec"
33278,0,"Quebec"
33281,0,"New Brunswick"
33281,0,"New Brunswick"
33281,210.726708073,"New Brunswick"
33281,0,"New Brunswick"
33286,39450.204969,"New Brunswick"
33291,0,"Northwest Territories"
33291,0,"Northwest Territories"
33291,0,"Northwest Territories"
33291,0,"Northwest Territories"
33291,0,"Northwest Territories"
33291,0,"Northwest Territories"
33291,0,"Northwest Territories"
33335,0,"Ontario"
33335,0,"Ontario"
33335,0,"Ontario"
33335,688.90062112,"Ontario"
33335,0,"Ontario"
33335,0,"Ontario"
33335,0,"Ontario"
33343,0,"Manitoba"
33343,748.29813665,"Manitoba"
33343,736.9689441,"Manitoba"
33351,0,"Saskatchewan"
33351,0,"Saskatchewan"
33351,348.66459627,"Saskatchewan"
33351,0,"Saskatchewan"
33351,0,"Saskatchewan"
33351,0,"Saskatchewan"
33374,0,"Manitoba"
33374,1727.3726708,"Manitoba"
33374,9911.14285715,"Manitoba"
33374,1681.3043478,"Manitoba"
33379,29905.47826081,"Newfoundland and Labrador"
33385,1493.4285714,"Quebec"
33385,0,"Quebec"
33385,0,"Quebec"
33385,0,"Quebec"
33385,0,"Quebec"
33385,0,"Quebec"
33385,0,"Quebec"
33396,0,"Prince Edward Island"
33396,0,"Prince Edward Island"
33396,0,"Prince Edward Island"
33396,0,"Prince Edward Island"
33396,0,"Prince Edward Island"
33396,245.13664596,"Prince Edward Island"
33396,0,"Prince Edward Island"
33400,0,"Prince Edward Island"
33400,0,"Prince Edward Island"
33400,1244.5652174,"Prince Edward Island"
33400,0,"Prince Edward Island"
33400,508.9378882,"Prince Edward Island"
33400,0,"Prince Edward Island"
33400,0,"Prince Edward Island"
33442,0,"Nunavut"
33442,0,"Nunavut"
33442,0,"Nunavut"
33442,0,"Nunavut"
33442,0,"Nunavut"
33442,0,"Nunavut"
33442,0,"Nunavut"
33452,0,"Nova Scotia"
33452,677.42857143,"Nova Scotia"
33452,0,"Nova Scotia"
33452,383.52795031,"Nova Scotia"
33452,0,"Nova Scotia"
33452,0,"Nova Scotia"
33475,0,"Ontario"
33475,202.33540373,"Ontario"
33475,0,"Ontario"
33475,0,"Ontario"
33475,0,"Ontario"
